易发TV-香蕉出品,#genre#
青春动漫 8M,http://php.jdshipin.com:8880/bst.php?id=qcdm8m/8000000
宝宝动画 8M,http://php.jdshipin.com:8880/bst.php?id=bbdh8m/8000000
星光影院 8M,http://php.jdshipin.com:8880/bst.php?id=xgyy8m/8000000
谍战剧场 8M,http://php.jdshipin.com:8880/bst.php?id=dzjc8m/8000000
全球大片 8M,http://php.jdshipin.com:8880/bst.php?id=qqdp8m/8000000
热门剧场 8M,http://php.jdshipin.com:8880/bst.php?id=rmjc8m/8000000
陶瓷高清 8M,http://php.jdshipin.com:8880/bst.php?id=taocihd/8000000
中国教育-1 8M,http://php.jdshipin.com:8880/bst.php?id=zgjy1t8m/8000000
中国教育-4 8M,http://php.jdshipin.com:8880/bst.php?id=zgjy4hd8m/8000000
卡酷少儿 8M,http://php.jdshipin.com:8880/bst.php?id=kkse8m/8000000
纪实科教 8M,http://php.jdshipin.com:8880/bst.php?id=dajs8m/8000000
茶频道 8M,http://php.jdshipin.com:8880/bst.php?id=cpdhdavs8m/8000000
足球高清 8M,http://php.jdshipin.com:8880/bst.php?id=zqpd8m/8000000
炫动卡通 8M,http://php.jdshipin.com:8880/bst.php?id=hhxd8m/8000000
东方财经 8M,http://php.jdshipin.com:8880/bst.php?id=dfcjhd8m/8000000
都市剧场 8M,http://php.jdshipin.com:8880/bst.php?id=dsjc8m/8000000
动漫秀场 8M,http://php.jdshipin.com:8880/bst.php?id=dmxc8m/8000000
法治天地 8M,http://php.jdshipin.com:8880/bst.php?id=fztd8m/8000000
金色学堂 8M,http://php.jdshipin.com:8880/bst.php?id=jingsepd8m/8000000
魅力足球 8M,http://php.jdshipin.com:8880/bst.php?id=mlyyhd8m/8000000
福建综合,http://php.jdshipin.com:8880/bst.php?id=fjzhhd4m/4000000
福建文体,http://php.jdshipin.com:8880/bst.php?id=fjtyhd4m/4000000
福建少儿,http://php.jdshipin.com:8880/bst.php?id=fjsehd4m/4000000
福建旅游,http://php.jdshipin.com:8880/bst.php?id=fjlyhd4m/4000000
福建公共,http://php.jdshipin.com:8880/bst.php?id=fjgghd4m/4000000
福建电视剧,http://php.jdshipin.com:8880/bst.php?id=fjdsjhd4m/4000000
福建新闻,http://php.jdshipin.com:8880/bst.php?id=fjxwhd4m/4000000
海峡卫视,http://php.jdshipin.com:8880/bst.php?id=hxwshd4m/4000000

北京阿里云,#genre#
中国教育电视台-1,http://51dtv.net:30726/bysid/151
中国教育电视台-3,http://51dtv.net:30726/bysid/153
山东教育卫视,http://51dtv.net:30726/bysid/154
重庆卫视,http://51dtv.net:30726/bysid/171
贵州卫视,http://51dtv.net:30726/bysid/173
宁夏卫视,http://51dtv.net:30726/bysid/177
甘肃卫视,http://51dtv.net:30726/bysid/178
浙江卫视,http://51dtv.net:30726/bysid/182
海南卫视,http://51dtv.net:30726/bysid/188
中国教育电视台-4,http://51dtv.net:30726/bysid/198
吉林卫视,http://51dtv.net:30733/bysid/164
河南卫视,http://51dtv.net:30733/bysid/166
山东卫视,http://51dtv.net:30733/bysid/169
湖北卫视,http://51dtv.net:30733/bysid/179
广东卫视,http://51dtv.net:30733/bysid/186
安徽卫视,http://51dtv.net:30733/bysid/189
三沙卫视,http://51dtv.net:30733/bysid/196
深圳卫视,http://51dtv.net:30733/bysid/210
广西卫视,http://51dtv.net:30733/bysid/187
陕西卫视,http://51dtv.net:30733/bysid/168
天津卫视,http://51dtv.net:30734/bysid/161
河北卫视,http://51dtv.net:30734/bysid/162
山西卫视,http://51dtv.net:30734/bysid/167
四川卫视,http://51dtv.net:30734/bysid/174
内蒙古卫视,http://51dtv.net:30734/bysid/175
青海卫视,http://51dtv.net:30734/bysid/176
西藏卫视,http://51dtv.net:30734/bysid/190
兵团卫视,http://51dtv.net:30734/bysid/194
江苏卫视,http://51dtv.net:30734/bysid/183
江苏卫视高清,http://51dtv.net:30293/bysid/632
浙江卫视高清,http://51dtv.net:30293/bysid/633
东方卫视高清,http://51dtv.net:30293/bysid/634
CCTV-7 国防军事,http://51dtv.net:30294/bysid/127
CHC家庭影院,http://51dtv.net:30294/bysid/148
CHC动作电影,http://51dtv.net:30294/bysid/149
中华美食,http://51dtv.net:30294/bysid/242
茶频道,http://51dtv.net:30294/bysid/258
CCTV-4 中文国际,http://51dtv.net:30294/bysid/124
中国环球电视网,http://51dtv.net:30294/bysid/129
卡酷少儿,http://51dtv.net:30294/bysid/110
中国教育电视台-1,http://51dtv.net:30295/bysid/151
中国教育电视台-3,http://51dtv.net:30295/bysid/153
山东教育卫视,http://51dtv.net:30295/bysid/154
重庆卫视,http://51dtv.net:30295/bysid/171
贵州卫视,http://51dtv.net:30295/bysid/173
宁夏卫视,http://51dtv.net:30295/bysid/177
甘肃卫视,http://51dtv.net:30295/bysid/178
浙江卫视,http://51dtv.net:30295/bysid/182
海南卫视,http://51dtv.net:30295/bysid/188
中国教育电视台-4,http://51dtv.net:30295/bysid/198
湖南卫视,http://51dtv.net:30296/bysid/180
东方卫视,http://51dtv.net:30296/bysid/181
云南卫视,http://51dtv.net:30296/bysid/172
福建东南卫视,http://51dtv.net:30296/bysid/184
辽宁卫视,http://51dtv.net:30296/bysid/163
黑龙江卫视,http://51dtv.net:30296/bysid/165
江西卫视,http://51dtv.net:30296/bysid/185
新疆卫视,http://51dtv.net:30296/bysid/170
厦门卫视,http://51dtv.net:30296/bysid/193
金鹰卡通,http://51dtv.net:30296/bysid/211
CCTV5+体育赛事,http://51dtv.net:30843/bysid/617
CCTV5体育高清,http://51dtv.net:30843/bysid/605

吉林有线,#genre#
BestTV1,http://rqd.mytvh.top:10063/stream/channelid/1561079675?ticket=caf59dbdc595e9d045a7abec6ac643500272b0e0&profile=pass
BestTV2,http://rqd.mytvh.top:10063/stream/channelid/1012212319?ticket=db2a872ba6a8ff979a25d4c9320e5b94140bb880&profile=pass
BestTV3,http://rqd.mytvh.top:10063/stream/channelid/1201970973?ticket=bd4f7ac243e96ac24a424e552f257929c1ef7468&profile=pass
BestTV4,http://rqd.mytvh.top:10063/stream/channelid/1971764558?ticket=fa2f5df38b48f9586fcdca6544a569c097d9bd8d&profile=pass
BestTV5,http://rqd.mytvh.top:10063/stream/channelid/794107384?ticket=7316c73bc0b1e44197ff28cc6124bee611c42919&profile=pass
BestTV6,http://rqd.mytvh.top:10063/stream/channelid/1468585769?ticket=faababa2318a1b95f14f0968685af7962e5ae5a8&profile=pass
BestTV7,http://rqd.mytvh.top:10063/stream/channelid/732747163?ticket=1dec29e40c59afc6ff20cb517ec8bad56325f633&profile=pass
BestTV8,http://rqd.mytvh.top:10063/stream/channelid/1947425178?ticket=711f74cc5e730f246cd1f4b0af7d694ced0aceb0&profile=pass
BestTV9,http://rqd.mytvh.top:10063/stream/channelid/691960641?ticket=692eb9269f93ac825779aa9593250bfde20b6191&profile=pass
BestTV10,http://rqd.mytvh.top:10063/stream/channelid/827527116?ticket=7c295cbfb3d6d8974eb9c1b644acb53975200139&profile=pass
BestTV11,http://rqd.mytvh.top:10063/stream/channelid/1486797957?ticket=dd2cb0cd6453c4f4378f1080d3bce2479ee53d84&profile=pass
BestTV12,http://rqd.mytvh.top:10063/stream/channelid/1382830493?ticket=f70ffdc9a5d64e3d1777db685b6417c87359375b&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/845784496?ticket=8f73a7a7865344999d6356912292e6686d22776d&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/1246631424?ticket=a5bfbba5d974a44ab224b5b7a930d755ce80c273&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/28849011?ticket=172ad3bfb4d3f949e630282981e2c2eb8ec5b0cf&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/2028534238?ticket=b992ac1383f796c8b228584c5955bddbf9d58194&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/889194484?ticket=ab8942773d22bf75f773d10490d779ef25be119f&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/1984077768?ticket=d026ac8811cb81728c1fe350cec8144f15589a83&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/1981914462?ticket=8f6cfa2d33d590174fc02d1986f61a7805538b3c&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/584132435?ticket=4be22be4497883bc3c65b1bdbd73e13ce5da6ff2&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/125772724?ticket=6177019690b028ff3b4dc7b1f9277e6cd8fcf2c2&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/971900296?ticket=39543601578928173c7688354332653f815c43cb&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/1367476589?ticket=5ce4212902ce96c44fbfc707b1c4d6ce2f9c22a3&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/1951196193?ticket=8474b2a703023dab992252cf68b8439837bcc2b3&profile=pass
CCTV1,http://rqd.mytvh.top:10063/stream/channelid/1364403065?ticket=7bc9954f5050e9fefc07b1931e72bf46c0664a38&profile=pass
CCTV10,http://rqd.mytvh.top:10063/stream/channelid/1447660913?ticket=7c2227974f10664614e6839345c02c8ed9d89dbe&profile=pass
CCTV11,http://rqd.mytvh.top:10063/stream/channelid/552639457?ticket=63c0113ce7eccd52d092570d2687f7a52e402657&profile=pass
CCTV12,http://rqd.mytvh.top:10063/stream/channelid/805492065?ticket=1e48ce782d31fd93bb3ead4d484224d1692375d1&profile=pass
CCTV13,http://rqd.mytvh.top:10063/stream/channelid/1692467658?ticket=dfdf200a4a5e419db7d6936ab5fbdcefdccf9755&profile=pass
CCTV14,http://rqd.mytvh.top:10063/stream/channelid/1929287980?ticket=ef528b3e45cb511e0ae9466a7b562804f486f025&profile=pass
CCTV15,http://rqd.mytvh.top:10063/stream/channelid/686793533?ticket=8a3a643751628b22e5e063678f8333b567a65100&profile=pass
CCTV16,http://rqd.mytvh.top:10063/stream/channelid/167938408?ticket=3c636052011cc78edbe979614d8b3c046a66a7f0&profile=pass
CCTV16,http://rqd.mytvh.top:10063/stream/channelid/1149947216?ticket=17240584c3c233cb02d1894d792e45ec8bf781fd&profile=pass
CCTV17,http://rqd.mytvh.top:10063/stream/channelid/94468541?ticket=4bfc4f6a69149dfbfa85abc64481649788e4a534&profile=pass
CCTV2,http://rqd.mytvh.top:10063/stream/channelid/698404452?ticket=b714a0c943730a99e1899b396b39fe5bfcd294b5&profile=pass
CCTV3,http://rqd.mytvh.top:10063/stream/channelid/1587189093?ticket=d841348742c8dffca6aa4b90ad7e91315a402f43&profile=pass
CCTV4,http://rqd.mytvh.top:10063/stream/channelid/1705378644?ticket=333f862e71935b8a1b9e271e786ffd8413cbc36c&profile=pass
CCTV4K,http://rqd.mytvh.top:10063/stream/channelid/1322428247?ticket=151886e54092bbd8566c5f5e963f36f08d77620a&profile=pass
CCTV4欧洲,http://rqd.mytvh.top:10063/stream/channelid/714217640?ticket=56badade416a5b6f75b978c1ab977c5c13c872dd&profile=pass
CCTV4美洲,http://rqd.mytvh.top:10063/stream/channelid/246694619?ticket=52615c7fc8539850e2d91c460072bc6323cd4e4c&profile=pass
CCTV5,http://rqd.mytvh.top:10063/stream/channelid/486505189?ticket=87b439d485757c1b5fda7391ded06698e2da0351&profile=pass
CCTV5+,http://rqd.mytvh.top:10063/stream/channelid/6453393?ticket=88e91f793b29a943aab19e62648bdebce9eb5ebe&profile=pass
CCTV6,http://rqd.mytvh.top:10063/stream/channelid/2004992657?ticket=b0cc911170b461a966846acb3c36b73cd808ab20&profile=pass
CCTV7,http://rqd.mytvh.top:10063/stream/channelid/31649171?ticket=36ebf1fff93f22ee1e1dc7940a7e9c703a495b59&profile=pass
CCTV8,http://rqd.mytvh.top:10063/stream/channelid/750901247?ticket=3bd2113d4a1d113472f83922927e69fe8a4c2979&profile=pass
CCTV9,http://rqd.mytvh.top:10063/stream/channelid/462354015?ticket=c56a25db4813db896f8544702cd22ae5385d3994&profile=pass
CETV1,http://rqd.mytvh.top:10063/stream/channelid/450689034?ticket=10b96c3b12999b5aa59281e4cc2aad74c676f256&profile=pass
CETV2,http://rqd.mytvh.top:10063/stream/channelid/2111109779?ticket=66687239c81c988d4c0fe9b9a734b09357a9d58a&profile=pass
CETV4,http://rqd.mytvh.top:10063/stream/channelid/975371854?ticket=2953e5e4121e72157a2b4fe23e63e1e1540704ec&profile=pass
CGTN,http://rqd.mytvh.top:10063/stream/channelid/701638563?ticket=153c3693721ec64787aeba6bcaf06dc1c85b00db&profile=pass
CGTN,http://rqd.mytvh.top:10063/stream/channelid/400956980?ticket=75b576751d404b1532745e2f3350be310dcdcbfc&profile=pass
CGTN俄语,http://rqd.mytvh.top:10063/stream/channelid/241778359?ticket=44420e8ae6abaadb539a2f0512aaf96fc0ba9b3e&profile=pass
CGTN法语,http://rqd.mytvh.top:10063/stream/channelid/539448222?ticket=c5de0b4628d2fddb471aadd7273c0fdbeec946f3&profile=pass
CGTN纪录,http://rqd.mytvh.top:10063/stream/channelid/120523692?ticket=2b5442ac317ce15bb4d9160b9fc7324581deee6a&profile=pass
CGTN西班牙语,http://rqd.mytvh.top:10063/stream/channelid/505638681?ticket=2f3d1c061786f62a2d814c8d1e6f40b326250aef&profile=pass
CGTN阿拉伯语,http://rqd.mytvh.top:10063/stream/channelid/265669812?ticket=a2500fe2f6f3f86aea2c01ee25b8d8e59219e581&profile=pass
CHC动作电影,http://rqd.mytvh.top:10063/stream/channelid/343235559?ticket=180a953892584733f4bec4bd6e122154d1763999&profile=pass
CHC家庭影院,http://rqd.mytvh.top:10063/stream/channelid/316676717?ticket=bac3b2d5e94470f385e1797a3095d9c15529dea0&profile=pass
CHC高清电影,http://rqd.mytvh.top:10063/stream/channelid/595639284?ticket=100ddbdd645e09f266076bf624607dc1789dad81&profile=pass
CRT市民生活,http://rqd.mytvh.top:10063/stream/channelid/1202997453?ticket=7b11df56aae30f085ed689222a88ba3998251b2a&profile=pass
CRT文旅体育,http://rqd.mytvh.top:10063/stream/channelid/1527566597?ticket=3343e1e3b30e5490663d6464c463110929dee481&profile=pass
CRT汽车,http://rqd.mytvh.top:10063/stream/channelid/373377406?ticket=9d5b93e0bd1317e28ed6a03b223851b2b917a763&profile=pass
CRT汽车,http://rqd.mytvh.top:10063/stream/channelid/1101999027?ticket=37f90eb2d3f31c3031a143ea35424ca9ae625bb8&profile=pass
CRT经济,http://rqd.mytvh.top:10063/stream/channelid/2003537090?ticket=8817e0c3e5aec5f116207a103322e1d9c96db4d4&profile=pass
CRT综合,http://rqd.mytvh.top:10063/stream/channelid/1974118695?ticket=3b9191b26f50a9d59990c9118668d5662a3361a1&profile=pass
JLHD,http://rqd.mytvh.top:10063/stream/channelid/1316978085?ticket=5040ec285f10ffeb2dd27c2378ced40d81db14b4&profile=pass
三沙卫视,http://rqd.mytvh.top:10063/stream/channelid/70168552?ticket=cda0d0c4ec8a4b68c9fa8dc2f3f734c9616feef2&profile=pass
上海纪实人文,http://rqd.mytvh.top:10063/stream/channelid/941337741?ticket=5a2775492b8fd8b7d5331bf759cb91f53d6d3151&profile=pass
世界地理,http://rqd.mytvh.top:10063/stream/channelid/236765316?ticket=5e657bcbf3646d0e0be5d2f8f7cad5a09286ff16&profile=pass
东丰综合,http://rqd.mytvh.top:10063/stream/channelid/2090746301?ticket=77084a8756cdfab87562c597133269abc465c9b4&profile=pass
东南卫视,http://rqd.mytvh.top:10063/stream/channelid/1533374189?ticket=14bd214b7e0ac8bb3c44d0f6c173f445b5f17df1&profile=pass
东方卫视,http://rqd.mytvh.top:10063/stream/channelid/247704366?ticket=216e7c1402322ccab3fc9a80646f8d29f03ba392&profile=pass
中国交通,http://rqd.mytvh.top:10063/stream/channelid/415691728?ticket=f07eeae2e7227ed98542d2151f46639755033b7e&profile=pass
中央新影中学生,http://rqd.mytvh.top:10063/stream/channelid/1068129343?ticket=7a8715480a42f2b933664f3cdd7fc8cc760bfefe&profile=pass
中央新影发现之旅,http://rqd.mytvh.top:10063/stream/channelid/72070331?ticket=080df28a5cae9cc75278230a75a5e3e0ed9d1a19&profile=pass
中央新影老故事,http://rqd.mytvh.top:10063/stream/channelid/502817513?ticket=43345849449a9b9c8d7c728d359ff53a28a207ac&profile=pass
临江综合,http://rqd.mytvh.top:10063/stream/channelid/260083445?ticket=85629b52092b8f58496ae986a8a6eea89f6843b7&profile=pass
乐游,http://rqd.mytvh.top:10063/stream/channelid/1047657322?ticket=a517a1a670e90b1377831f146d9672130254331e&profile=pass
乾安综合,http://rqd.mytvh.top:10063/stream/channelid/1954582103?ticket=f1c0f621bdc458bf8ed6f62125ac2a4ef24649e3&profile=pass
云南卫视,http://rqd.mytvh.top:10063/stream/channelid/726755566?ticket=90ca777fe0571dc2fdc14f26759d329b7a616ed7&profile=pass
云南卫视,http://rqd.mytvh.top:10063/stream/channelid/1168524366?ticket=b2e547c87c14a61f349e6aba1d74963f9056f44d&profile=pass
伊通,http://rqd.mytvh.top:10063/stream/channelid/2077616812?ticket=8208e8561d3d90e33257875eb083f6bbd747e697&profile=pass
优购物,http://rqd.mytvh.top:10063/stream/channelid/1854580368?ticket=9e31a6fcf826ff10775261b561e059b47434518d&profile=pass
公主岭,http://rqd.mytvh.top:10063/stream/channelid/90694253?ticket=9ce38bd377179e6b22480b70070af845cf99a0bc&profile=pass
公共新闻AVS+,http://rqd.mytvh.top:10063/stream/channelid/1719107123?ticket=e72a1696b318f27524ba5ee495df1c6a296e4a67&profile=pass
兵器科技,http://rqd.mytvh.top:10063/stream/channelid/269253577?ticket=e612e11078c4ad45cddd65d49168dced1367bd1f&profile=pass
兵团卫视,http://rqd.mytvh.top:10063/stream/channelid/133683593?ticket=06ca31384cbd7f593978e1c0f5261b4b4c96064f&profile=pass
内蒙古卫视,http://rqd.mytvh.top:10063/stream/channelid/490268573?ticket=fbe1efcdea25e5234417c93e896f11157a5294a8&profile=pass
农安综合,http://rqd.mytvh.top:10063/stream/channelid/1593772722?ticket=e876b1c11f29a82e1103723b31c2664da73d2ab8&profile=pass
前郭1,http://rqd.mytvh.top:10063/stream/channelid/1360364063?ticket=5cb82316bca0a41f4cd6412813bfb1fb64bffc9a&profile=pass
动漫秀场,http://rqd.mytvh.top:10063/stream/channelid/824549776?ticket=4c9bb11782d02502d104f51a4e9c930d06c9bf0d&profile=pass
北京卫视,http://rqd.mytvh.top:10063/stream/channelid/1126488651?ticket=5b498a666c32384bf5b54f63f34bfed7dc60a487&profile=pass
卡酷动画,http://rqd.mytvh.top:10063/stream/channelid/318317097?ticket=d66ca6d03f8793621d865bb7863f4c382f870fcd&profile=pass
卡酷动画,http://rqd.mytvh.top:10063/stream/channelid/1922110963?ticket=40ebdb5739af18eae023879f0f0a3e1429bba02f&profile=pass
卫生健康,http://rqd.mytvh.top:10063/stream/channelid/164844868?ticket=b6642fe5283877a0cd93f05f82b984183d26f0e1&profile=pass
双辽,http://rqd.mytvh.top:10063/stream/channelid/1079014105?ticket=d091b41f17dd20879f3962e883ae1c215570282e&profile=pass
双阳综合,http://rqd.mytvh.top:10063/stream/channelid/1277640078?ticket=e4600a5a25f6b4f1edd81e8a3680e823bcda009e&profile=pass
吉林卫视,http://rqd.mytvh.top:10063/stream/channelid/453876076?ticket=b482903337f76547d246176080570ad2e0af2164&profile=pass
吉林市公共,http://rqd.mytvh.top:10063/stream/channelid/133363608?ticket=c37961a2b84635f0b7c98344ce7b8051b67b400d&profile=pass
吉林市新闻综合,http://rqd.mytvh.top:10063/stream/channelid/769302345?ticket=f541c36b205b3042030bea12d9928c36969b84c6&profile=pass
吉林市科教,http://rqd.mytvh.top:10063/stream/channelid/1889782217?ticket=e982fec3aa09da223fef705b430df1908cdd3509&profile=pass
吉林影视AVS+,http://rqd.mytvh.top:10063/stream/channelid/569672386?ticket=2475048f2729eb555569d2ab4f25d0b779364321&profile=pass
吉林教育,http://rqd.mytvh.top:10063/stream/channelid/1274682520?ticket=febd7250e64b1159bfb45ccb2abc268dee1aa1ea&profile=pass
吉林生活AVS+,http://rqd.mytvh.top:10063/stream/channelid/939570204?ticket=c81c5fa6fe9e64b8d38b235f6659d7bf28bd9e8a&profile=pass
吉林篮球,http://rqd.mytvh.top:10063/stream/channelid/175571102?ticket=4c6465f8844fee617038ce0554ca0e6a0cf49f1e&profile=pass
吉林篮球,http://rqd.mytvh.top:10063/stream/channelid/1467826340?ticket=5bcda55d9a167e1b3d5a060c558eafb8ffd3a1c5&profile=pass
吉林都市AVS+,http://rqd.mytvh.top:10063/stream/channelid/1371700933?ticket=57e4d65bc3a11f45ca49b28a976ca2f50a6b2b02&profile=pass
吉视东北戏曲,http://rqd.mytvh.top:10063/stream/channelid/2064447336?ticket=904cd7963ebdbda1cb6af3ff918bbc760b7d89a1&profile=pass
吉视乡村,http://rqd.mytvh.top:10063/stream/channelid/1759262091?ticket=6f6a9ff3d9e581697abd53a4fd7209f9c89af0a9&profile=pass
吉视公共新闻,http://rqd.mytvh.top:10063/stream/channelid/8016932?ticket=e7b395ac5339935f6fe9d0d97597c4ec1b18d94c&profile=pass
吉视影视,http://rqd.mytvh.top:10063/stream/channelid/717212023?ticket=e6e44ba6b2e912c173bb59bf58de680205d70276&profile=pass
吉视生活,http://rqd.mytvh.top:10063/stream/channelid/1490629664?ticket=eac31d7654ab1a73f63309bc108a1f3d79858fe5&profile=pass
吉视综艺文化,http://rqd.mytvh.top:10063/stream/channelid/36714816?ticket=c8a4029cf3f8c42c539910db63f5617e3600bb76&profile=pass
吉视都市,http://rqd.mytvh.top:10063/stream/channelid/1896838588?ticket=64dc6af3d47d54d316b260836ebcb08f4477878c&profile=pass
咪咕体育,http://rqd.mytvh.top:10063/stream/channelid/12949646?ticket=9d9be6dc9a1dca8f45900f053825505200ce7aa2&profile=pass
咪咕体育,http://rqd.mytvh.top:10063/stream/channelid/1072830064?ticket=6942f66be538a0de249304d257053fe6d5d66093&profile=pass
嘉佳卡通,http://rqd.mytvh.top:10063/stream/channelid/789655185?ticket=d663aebd59d94808793b05c4ac717654ee299589&profile=pass
四川卫视,http://rqd.mytvh.top:10063/stream/channelid/136227175?ticket=228f6c2bd2526246cd525337062487ccdb8e32d5&profile=pass
四平1,http://rqd.mytvh.top:10063/stream/channelid/136728318?ticket=6d2d082f302ca4d07719ec531935f7db08d5a68a&profile=pass
四平2,http://rqd.mytvh.top:10063/stream/channelid/1677679583?ticket=17206175036b7cb94912d594c11e23855dfde631&profile=pass
国学频道,http://rqd.mytvh.top:10063/stream/channelid/937572290?ticket=cc8fc465382dc2470c1c25b22a86b2beae45d2e7&profile=pass
图们,http://rqd.mytvh.top:10063/stream/channelid/554061464?ticket=4f6f54894fe4d1b8a5b175e49963e8e6c383abaf&profile=pass
大安,http://rqd.mytvh.top:10063/stream/channelid/1287469512?ticket=f95b1cd7046fc56ef5019a2cb1a0d497680461e2&profile=pass
天津卫视,http://rqd.mytvh.top:10063/stream/channelid/1503067205?ticket=9b53a1410515010b1c652b3065dcc513fdd3a186&profile=pass
央广购物,http://rqd.mytvh.top:10063/stream/channelid/572470969?ticket=41a6c8e602eb9c2b0cecf466d96e096b8c958a4b&profile=pass
央视台球,http://rqd.mytvh.top:10063/stream/channelid/1333592276?ticket=80d1e0a6325c599d7c6152dd7b644e3dfd01dbe4&profile=pass
央视文化精品,http://rqd.mytvh.top:10063/stream/channelid/1792761384?ticket=2251811c6952af3f3ccb9877fd61832ee2ae8ba2&profile=pass
女性时尚,http://rqd.mytvh.top:10063/stream/channelid/1399397717?ticket=e25ef648385be7ba12056eace0da06590a68633b&profile=pass
好享购物,http://rqd.mytvh.top:10063/stream/channelid/1855231800?ticket=8a5016556d0046c4537c1aadb6d65834d39ed462&profile=pass
宁夏卫视,http://rqd.mytvh.top:10063/stream/channelid/1320781275?ticket=d3b7aeaa2b4b04946e076d3141b1add84c563e8c&profile=pass
安徽卫视,http://rqd.mytvh.top:10063/stream/channelid/442168419?ticket=0878fc447f886bce7815c1c866e786f39fa8ca4e&profile=pass
家有购物,http://rqd.mytvh.top:10063/stream/channelid/939734967?ticket=a5e66bc70f47642b1244bfbeaca90507fead875e&profile=pass
家有购物,http://rqd.mytvh.top:10063/stream/channelid/1682566952?ticket=23d22df6bf28b73bf70add0517dacd0af0573565&profile=pass
山东卫视,http://rqd.mytvh.top:10063/stream/channelid/1245374511?ticket=3aca4997e21f212b5f53d86e5645399860d0854f&profile=pass
山西卫视,http://rqd.mytvh.top:10063/stream/channelid/728958801?ticket=d44345026cf64ab708d9933e86ad23b15413ad3d&profile=pass
广东卫视,http://rqd.mytvh.top:10063/stream/channelid/940902953?ticket=e9be0f38cf23bcf5bf43872684c255f4031dbfc2&profile=pass
广西卫视,http://rqd.mytvh.top:10063/stream/channelid/143364746?ticket=f8e67d9b8a16d7182ee097536f17119dd77daa79&profile=pass
延吉,http://rqd.mytvh.top:10063/stream/channelid/1154811163?ticket=5af3da5c9af9648a076898c41c9720d632266f2e&profile=pass
延边1,http://rqd.mytvh.top:10063/stream/channelid/91928248?ticket=f3a53941b590c2d27f0cd3239898a861dd9a30b8&profile=pass
延边2,http://rqd.mytvh.top:10063/stream/channelid/1873563525?ticket=5c39af7976671ed1cb7334dd09865a38f5704928&profile=pass
延边卫视,http://rqd.mytvh.top:10063/stream/channelid/319947773?ticket=4ced1fe815ebf772571cd752d651df3e1f67e11b&profile=pass
延边卫视,http://rqd.mytvh.top:10063/stream/channelid/961184838?ticket=5de806b4671146a9c097ad0e39d4e9a5b00620ce&profile=pass
快乐垂钓,http://rqd.mytvh.top:10063/stream/channelid/1639645557?ticket=9d7876d98be325f9516448148c9f803ad24c29fa&profile=pass
怀旧剧场,http://rqd.mytvh.top:10063/stream/channelid/1881654099?ticket=9cd389cbffec1a6e8f0c7f0909faa14067df7f48&profile=pass
扶余,http://rqd.mytvh.top:10063/stream/channelid/823145319?ticket=1cba3b9f4ce74909a3a7dd1294cc3e0b761943f3&profile=pass
抚松综合,http://rqd.mytvh.top:10063/stream/channelid/456353144?ticket=d7336938e492cd4d1dd7332517d485ca3eb4388d&profile=pass
敦化TV,http://rqd.mytvh.top:10063/stream/channelid/685788486?ticket=0e4fd20e9a045c9e10f9e0298e2d9d8698cc7c4b&profile=pass
新疆卫视,http://rqd.mytvh.top:10063/stream/channelid/2047504215?ticket=55f20b1a8bcf26d20b534533ed68a0011c306451&profile=pass
时尚购物,http://rqd.mytvh.top:10063/stream/channelid/1260844888?ticket=3e6bd1737624898ed29ea2076b7b65df24fbeab6&profile=pass
松原公共,http://rqd.mytvh.top:10063/stream/channelid/1113070164?ticket=a2330abd66fdc14ce7c5bcc74c5f0ef45fde364a&profile=pass
松原综合,http://rqd.mytvh.top:10063/stream/channelid/751512364?ticket=2b32ac12d373a48bdc66072702809eeb068a8a77&profile=pass
柳河县,http://rqd.mytvh.top:10063/stream/channelid/984830278?ticket=d22d7ba614a7d2b64df6603a0d8bfb129bdd3e4b&profile=pass
桦甸综合,http://rqd.mytvh.top:10063/stream/channelid/41817960?ticket=73ca968489fa9e2da3bd6651740f4505a9e7b50e&profile=pass
梅河口,http://rqd.mytvh.top:10063/stream/channelid/685747097?ticket=48e5f9bf21a730d024b169540e169572d71a828e&profile=pass
梨树新闻,http://rqd.mytvh.top:10063/stream/channelid/98234146?ticket=eac3a8f271b7e90ed2bc9e7707df7fc8947e08a2&profile=pass
江苏卫视,http://rqd.mytvh.top:10063/stream/channelid/387204492?ticket=7e455cabebb6a47106fb7985bf1269b1a5703abd&profile=pass
江西卫视,http://rqd.mytvh.top:10063/stream/channelid/1309789089?ticket=f01576d4a34293619ad144e1d6abe54b931f019e&profile=pass
